source_file,column_name,likely_type,sample_population_pct,business_asset_class,business_value,possible_products,commercial_value_score,readiness_adjusted_score,priority,sample_values
all_canadabuys_award_notices_2022_08_08_onwards.csv,title-titre-fra,text,100.0,Semantic Intelligence,"Supports keyword search, sector tagging, AI classification, and opportunity matching.",Opportunity Matching Engine; Tender Search Intelligence; Sector Briefings,9,9,high,"DEMANDE DE PROPOSITIONS (DP) – PLATEFORME DE SURVEILLANCE DES MÉDIAS | DP – TRANSFORMATION STRATÉGIQUE | DEMANDE DE PRIX – REVENDEUR JIRA | DP - TRANSFORMATION ORGANISATIONNELLE ET CULTURELLE | DEMANDE DE PROPOSITIONS – PARTENAIRE JIRA | PRÉQUALIFICATION POUR DES SERVICES DE CONSULTATION, DE CONSEIL ET D’IMPARTITION | PRÉQUALIFICATION POUR DES SERVICES DE CONSULTATION, DE CONSEIL ET D’IMPARTITION | PRÉQUALIFICATION POUR DES SERVICES DE CONSULTATION, DE CONSEIL ET D’IMPARTITION | CONCEPTION CENTRÉE SUR LA PERSONNE | DDP – PRÉQUALIFICATION POUR DES SERVICES DE TRANSFORMATION STRATÉGIQUE"
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,title-titre-fra,text,100.0,Semantic Intelligence,"Supports keyword search, sector tagging, AI classification, and opportunity matching.",Opportunity Matching Engine; Tender Search Intelligence; Sector Briefings,9,9,high,"Logiciel TAI | Logiciel TAI | PAC | Logiciel TAI | QUEST SOFTWARE PROFESSIONAL SERVICE | Combinaisons et instruments divers | Services professionnels, informatique | SPICT - SERVICES TI | SPICT - SERVICES TI | Services professionnels, informatique"
all_canadabuys_contract_history_2023_06_01_onwards.csv,title-titre-fra,text,100.0,Semantic Intelligence,"Supports keyword search, sector tagging, AI classification, and opportunity matching.",Opportunity Matching Engine; Tender Search Intelligence; Sector Briefings,9,9,high,"DELCO SECURITY (21120-219814/001/HN~000) | UNITED STATES DEPARTMENT OF THE ARMY (USASAC) (W8484-250684/001/USW~000) | INCITE EXPERIENTIAL DESIGN INC DBA RMUS CANADA (W6399-23DB09/001/KIN~000) | NFM TECHNOLOGY AS (W7701-217392/001/QCL~000) | PMG TECHNOLOGIES INC (T8127-200020/001/MTP~000) | IMT PARTNERSHIP (W7714-238401/001/BK~000) | AMERESCO CANADA, INC (EP959-202438/001/FK~000) | MORIYAMA & TESHIMA ARCHITECTS (EA003-212331/001/PWD~000) | CHANTIER DAVIE CANADA INC (F7017-251202/001/NQ ~000) | BUREAU VERITAS MARINE (CANADA) INC (F7044-221317/001/ML~000)"
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,title-titre-fra,text,100.0,Semantic Intelligence,"Supports keyword search, sector tagging, AI classification, and opportunity matching.",Opportunity Matching Engine; Tender Search Intelligence; Sector Briefings,9,9,high,IT/NET-OTTAWA INC (E60ZN-15TSSO/130/ZN~000) | JANIQUE SIMARD-OUELLETTE (E60ZN-15TSSO/131/ZN~000) | TEAM KOROC/ISHEVA (E60ZN-15TSSO/132/ZN~000) | LABELLE LISE D (E60ZN-15TSSO/133/ZN~000) | LANNICK CONTRACT SOLUTIONS INC (E60ZN-15TSSO/134/ZN~000) | LANSDOWNE TECHNOLOGIES INC (E60ZN-15TSSO/135/ZN~000) | TEAM ISHEVA/RANAKAN (E60ZN-15TSSO/136/ZN~000) | LCO-CONSTRUCTION AND MANAGEMENT CONSULTANTS INC (E60ZN-15TSSO/137/ZN~000) | BRONSON CONSULTING GROUP (E60ZN-15TSSO/138/ZN~000) | LAPALME RHEAULT ARCHITECTES & ASSOCIES INC (E60ZN-15TSSO/139/ZN~000)
all_canadabuys_tender_notices_2022_08_08_onwards.csv,title-titre-fra,text,100.0,Semantic Intelligence,"Supports keyword search, sector tagging, AI classification, and opportunity matching.",Opportunity Matching Engine; Tender Search Intelligence; Sector Briefings,9,9,high,"Zerto Virtual Replication Licenses | Renaissance - Réparations de toits | Répertoire ouvert d’entrepreneurs en construction pour la BFC Halifax | Répertoire ouvert d’entrepreneurs en construction pour la 9e Escadre Gander | Répertoire ouvert d’entrepreneurs en construction pour la 5e Escadre Goose Bay | Répertoire ouvert d’entrepreneurs en construction à BSDC Gagetown et l’Î.-P.-É. | Répertoire ouvert d’entrepreneurs en construction pour la 14e Escadre Greenwood | Répertoire ouvert d’entrepreneurs en construction pour la BFC Esquimalt, C.-B. | Répertoire ouvert d’entrepreneurs en construction pour 19e Escadre Comox, C.-B. | Répertoire ouvert d’entrepreneurs en construction pour l'USS Chilliwack, C.-B."
archived_2009_2022_legacy_tender_notices.csv,title-titre-fra,text,100.0,Semantic Intelligence,"Supports keyword search, sector tagging, AI classification, and opportunity matching.",Opportunity Matching Engine; Tender Search Intelligence; Sector Briefings,9,9,high,"Mise à niveau de l'infrastructure | Annulé-5P420-17-5464/A | Démolition et élimination du tablier en béton du quai 403 – Port Edward (C.-B.) | Décontamination et démolition de bâtiments | Démolition du bâtiment 39, Établissement de l'Atlantique | WGC18040, Phase 2 - Démolition des casernes de Kapyong, Winnipeg | WGC18040, Phase 2 - Démolition des casernes de Kapyong, Winnipeg | Démolition et élimination de bâtiment, Ancien détachement de la GRC à Island Lake (Manitoba) | Démolition et élimination d’un bâtiment et restauration d’un site remorque d’habitation à South Indian Lake (Manitoba) | Démolition d'un complexe de bureaux, Fort Simpson (T.-N.-O.)"
all_canadabuys_contract_history_2023_06_01_onwards.csv,supplierOperatingName-nomCommercialFournisseur-eng,text,70.3,Supplier Intelligence,"Supports supplier ranking, market share, geography, and entity resolution.",Supplier Scorecards; Market Share Intelligence; Competitor Tracking,10,9,high,"Delco Security | UNITED STATES DEPARTMENT OF THE ARMY (USASAC) | Incite Experiential Design INC DBA RMUS Canada | NFM TECHNOLOGY AS | PMG TECHNOLOGIES INC. | IMT Partnership | Ameresco Canada, Inc. | MORIYAMA & TESHIMA ARCHITECTS | Chantier Davie Canada Inc. | Bureau Veritas Marine (Canada) Inc."
all_canadabuys_contract_history_2023_06_01_onwards.csv,supplierOperatingName-nomCommercialFournisseur-fra,text,70.3,Supplier Intelligence,"Supports supplier ranking, market share, geography, and entity resolution.",Supplier Scorecards; Market Share Intelligence; Competitor Tracking,10,9,high,"Delco Security | UNITED STATES DEPARTMENT OF THE ARMY (USASAC) | Incite Experiential Design INC DBA RMUS Canada | NFM TECHNOLOGY AS | PMG TECHNOLOGIES INC. | IMT Partnership | Ameresco Canada, Inc. | MORIYAMA & TESHIMA ARCHITECTS | Chantier Davie Canada Inc. | Bureau Veritas Marine (Canada) Inc."
all_canadabuys_contract_history_2023_06_01_onwards.csv,supplierStandardizedName-nomNormaliseFournisseur-eng,text,68.3,Supplier Intelligence,"Supports supplier ranking, market share, geography, and entity resolution.",Supplier Scorecards; Market Share Intelligence; Competitor Tracking,10,9,high,"DELCO SECURITY | UNITED STATES DEPARTMENT OF THE ARMY (USASAC) | INCITE EXPERIENTIAL DESIGN INC DBA RMUS CANADA | NFM TECHNOLOGY AS | PMG TECHNOLOGIES INC | IMT PARTNERSHIP | AMERESCO CANADA, INC | MORIYAMA & TESHIMA ARCHITECTS | CHANTIER DAVIE CANADA INC | BUREAU VERITAS MARINE (CANADA) INC"
all_canadabuys_contract_history_2023_06_01_onwards.csv,supplierStandardizedName-nomNormaliseFournisseur-fra,text,68.3,Supplier Intelligence,"Supports supplier ranking, market share, geography, and entity resolution.",Supplier Scorecards; Market Share Intelligence; Competitor Tracking,10,9,high,"DELCO SECURITY | UNITED STATES DEPARTMENT OF THE ARMY (USASAC) | INCITE EXPERIENTIAL DESIGN INC DBA RMUS CANADA | NFM TECHNOLOGY AS | PMG TECHNOLOGIES INC | IMT PARTNERSHIP | AMERESCO CANADA, INC | MORIYAMA & TESHIMA ARCHITECTS | CHANTIER DAVIE CANADA INC | BUREAU VERITAS MARINE (CANADA) INC"
all_canadabuys_award_notices_2022_08_08_onwards.csv,contractAwardDate-dateAttributionContrat,date,100.0,Timing Intelligence,"Supports trend analysis, freshness, renewal timing, and alerts.",Renewal Watch; Freshness Engine; Procurement Trend Alerts,9,9,high,2024-02-29 | 2024-02-29 | 2024-02-29 | 2024-02-29 | 2024-02-29 | 2024-04-01 | 2024-04-01 | 2024-04-01 | 2024-04-24 | 2024-02-05
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,contractAwardDate-dateAttributionContrat,date,100.0,Timing Intelligence,"Supports trend analysis, freshness, renewal timing, and alerts.",Renewal Watch; Freshness Engine; Procurement Trend Alerts,9,9,high,2012-03-02 | 2012-03-01 | 2013-01-25 | 2012-07-13 | 2012-08-23 | 2012-04-11 | 2012-03-15 | 2013-03-26 | 2013-03-26 | 2012-10-12
all_canadabuys_contract_history_2023_06_01_onwards.csv,contractAwardDate-dateAttributionContrat,date,100.0,Timing Intelligence,"Supports trend analysis, freshness, renewal timing, and alerts.",Renewal Watch; Freshness Engine; Procurement Trend Alerts,9,9,high,2023-07-05 | 2025-04-23 | 2023-06-08 | 2023-09-13 | 2023-06-06 | 2023-10-16 | 2023-09-01 | 2023-11-30 | 2025-03-07 | 2023-07-07
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contractAwardDate-dateAttributionContrat,date,100.0,Timing Intelligence,"Supports trend analysis, freshness, renewal timing, and alerts.",Renewal Watch; Freshness Engine; Procurement Trend Alerts,9,9,high,2015-06-16 | 2015-06-16 | 2015-06-16 | 2015-06-16 | 2015-06-16 | 2015-06-16 | 2015-06-16 | 2015-06-16 | 2015-06-16 | 2015-06-16
all_canadabuys_award_notices_2022_08_08_onwards.csv,contractEndDate-dateFinContrat,date,100.0,Timing Intelligence,"Supports trend analysis, freshness, renewal timing, and alerts.",Renewal Watch; Freshness Engine; Procurement Trend Alerts,9,9,high,2028-11-15 | 2026-12-04 | 2024-09-30 | 2026-12-04 | 2026-08-31 | 2027-03-31 | 2027-03-31 | 2027-03-31 | 2027-04-14 | 2027-02-04
all_canadabuys_contract_history_2023_06_01_onwards.csv,contractEndDate-dateFinContrat,date,100.0,Timing Intelligence,"Supports trend analysis, freshness, renewal timing, and alerts.",Renewal Watch; Freshness Engine; Procurement Trend Alerts,9,9,high,2023-09-30 | 2031-09-30 | 2025-03-31 | 2025-09-12 | 2028-03-31 | 2029-01-31 | 2033-09-01 | 2030-07-25 | 2032-03-31 | 2030-12-31
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contractEndDate-dateFinContrat,date,100.0,Timing Intelligence,"Supports trend analysis, freshness, renewal timing, and alerts.",Renewal Watch; Freshness Engine; Procurement Trend Alerts,9,9,high,2016-12-31 | 2016-12-31 | 2016-12-31 | 2016-12-31 | 2016-12-31 | 2016-12-31 | 2016-12-31 | 2016-12-31 | 2016-12-31 | 2016-12-31
all_canadabuys_award_notices_2022_08_08_onwards.csv,contractStartDate-contratDateDebut,date,100.0,Timing Intelligence,"Supports trend analysis, freshness, renewal timing, and alerts.",Renewal Watch; Freshness Engine; Procurement Trend Alerts,9,9,high,2023-11-15 | 2023-12-05 | 2023-09-30 | 2023-12-05 | 2023-09-01 | 2024-04-01 | 2024-04-01 | 2024-04-01 | 2024-04-15 | 2024-02-05
all_canadabuys_award_notices_2022_08_08_onwards.csv,publicationDate-datePublication,date,100.0,Timing Intelligence,"Supports trend analysis, freshness, renewal timing, and alerts.",Renewal Watch; Freshness Engine; Procurement Trend Alerts,9,9,high,2024-02-29 | 2024-02-29 | 2024-02-29 | 2024-02-29 | 2024-02-29 | 2024-04-10 | 2024-04-10 | 2024-04-10 | 2024-04-24 | 2024-06-04
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,publicationDate-datePublication,date,100.0,Timing Intelligence,"Supports trend analysis, freshness, renewal timing, and alerts.",Renewal Watch; Freshness Engine; Procurement Trend Alerts,9,9,high,2012-03-02 | 2012-03-02 | 2013-01-28 | 2012-07-16 | 2012-08-24 | 2012-04-12 | 2012-03-16 | 2013-03-27 | 2013-03-27 | 2012-10-16
all_canadabuys_contract_history_2023_06_01_onwards.csv,publicationDate-datePublication,date,100.0,Timing Intelligence,"Supports trend analysis, freshness, renewal timing, and alerts.",Renewal Watch; Freshness Engine; Procurement Trend Alerts,9,9,high,2023-07-24 | 2025-05-27 | 2024-07-27 | 2023-09-22 | 2023-06-22 | 2023-10-25 | 2024-07-27 | 2024-01-31 | 2025-11-06 | 2023-07-24
all_canadabuys_tender_notices_2022_08_08_onwards.csv,publicationDate-datePublication,date,100.0,Timing Intelligence,"Supports trend analysis, freshness, renewal timing, and alerts.",Renewal Watch; Freshness Engine; Procurement Trend Alerts,9,9,high,2026-06-15 | 2026-06-05 | 2026-01-23 | 2026-01-23 | 2026-01-23 | 2026-01-23 | 2026-01-23 | 2026-01-22 | 2026-01-22 | 2026-01-22
archived_2009_2022_legacy_tender_notices.csv,publicationDate-datePublication,date,100.0,Timing Intelligence,"Supports trend analysis, freshness, renewal timing, and alerts.",Renewal Watch; Freshness Engine; Procurement Trend Alerts,9,9,high,2015-08-07 | 2018-01-23 | 2021-12-22 | 2014-01-28 | 2015-11-27 | 2019-05-16 | 2019-05-30 | 2017-10-27 | 2019-01-14 | 2015-07-14
all_canadabuys_tender_notices_2022_08_08_onwards.csv,tenderClosingDate-appelOffresDateCloture,date,100.0,Timing Intelligence,"Supports trend analysis, freshness, renewal timing, and alerts.",Renewal Watch; Freshness Engine; Procurement Trend Alerts,9,9,high,2026-06-30T13:00:00 | 2026-07-15T14:00:00 | 2029-03-31T13:00:00 | 2029-03-31T13:00:00 | 2029-03-31T13:00:00 | 2029-03-31T13:00:00 | 2029-03-31T13:00:00 | 2029-03-31T17:00:00 | 2029-03-31T17:00:00 | 2029-03-31T17:00:00
archived_2009_2022_legacy_tender_notices.csv,tenderClosingDate-appelOffresDateCloture,date,100.0,Timing Intelligence,"Supports trend analysis, freshness, renewal timing, and alerts.",Renewal Watch; Freshness Engine; Procurement Trend Alerts,9,9,high,2015-08-19T15:00:00 | 2018-02-13T16:00:00 | 2022-01-07T13:00:00 | 2014-02-13T15:00:00 | 2015-12-17T12:00:00 | 2019-05-28T14:00:00 | 2019-06-11T14:00:00 | 2017-11-21T15:00:00 | 2019-01-29T15:00:00 | 2015-07-31T16:00:00
all_canadabuys_contract_history_2023_06_01_onwards.csv,contractingEntityAddressCity-entiteContractanteAdresseVille-eng,text,35.6,Buyer Intelligence,"Supports department profiles, buyer segmentation, and procurement behavior.",Department Scorecards; Buyer Targeting; Government Account Intelligence,10,8,medium,Gatineau | Gatineau | Gatineau | Gatineau | Gatineau | Gatineau | Gatineau | Gatineau | Gatineau | Gatineau
all_canadabuys_contract_history_2023_06_01_onwards.csv,contractingEntityAddressCity-entiteContractanteAdresseVille-fra,text,35.6,Buyer Intelligence,"Supports department profiles, buyer segmentation, and procurement behavior.",Department Scorecards; Buyer Targeting; Government Account Intelligence,10,8,medium,Gatineau | Gatineau | Gatineau | Gatineau | Gatineau | Gatineau | Gatineau | Gatineau | Gatineau | Gatineau
all_canadabuys_contract_history_2023_06_01_onwards.csv,contractingEntityAddressCountry-entiteContractanteAdressePays-eng,text,35.6,Buyer Intelligence,"Supports department profiles, buyer segmentation, and procurement behavior.",Department Scorecards; Buyer Targeting; Government Account Intelligence,10,8,medium,Canada | Canada | Canada | Canada | Canada | Canada | Canada | Canada | Canada | Canada
all_canadabuys_contract_history_2023_06_01_onwards.csv,contractingEntityAddressCountry-entiteContractanteAdressePays-fra,text,35.6,Buyer Intelligence,"Supports department profiles, buyer segmentation, and procurement behavior.",Department Scorecards; Buyer Targeting; Government Account Intelligence,10,8,medium,Canada | Canada | Canada | Canada | Canada | Canada | Canada | Canada | Canada | Canada
all_canadabuys_contract_history_2023_06_01_onwards.csv,contractingEntityAddressLine-ligneAdresseEntiteContractante-eng,text,35.6,Buyer Intelligence,"Supports department profiles, buyer segmentation, and procurement behavior.",Department Scorecards; Buyer Targeting; Government Account Intelligence,10,8,medium,"11 Laurier St, Phase III, Place du Portage | 11 Laurier St, Phase III, Place du Portage | 11 Laurier St, Phase III, Place du Portage | 11 Laurier St, Phase III, Place du Portage | 11 Laurier St, Phase III, Place du Portage | 11 Laurier St, Phase III, Place du Portage | 11 Laurier St, Phase III, Place du Portage | 11 Laurier St, Phase III, Place du Portage | 11 Laurier St, Phase III, Place du Portage | 11 Laurier St, Phase III, Place du Portage"
all_canadabuys_contract_history_2023_06_01_onwards.csv,contractingEntityAddressLine-ligneAdresseEntiteContractante-fra,text,35.6,Buyer Intelligence,"Supports department profiles, buyer segmentation, and procurement behavior.",Department Scorecards; Buyer Targeting; Government Account Intelligence,10,8,medium,"11, rue Laurier, Phase III, Place du Portage | 11, rue Laurier, Phase III, Place du Portage | 11, rue Laurier, Phase III, Place du Portage | 11, rue Laurier, Phase III, Place du Portage | 11, rue Laurier, Phase III, Place du Portage | 11, rue Laurier, Phase III, Place du Portage | 11, rue Laurier, Phase III, Place du Portage | 11, rue Laurier, Phase III, Place du Portage | 11, rue Laurier, Phase III, Place du Portage | 11, rue Laurier, Phase III, Place du Portage"
all_canadabuys_contract_history_2023_06_01_onwards.csv,contractingEntityAddressPostalCode-entiteContractanteAdresseCodePostal,text,35.6,Buyer Intelligence,"Supports department profiles, buyer segmentation, and procurement behavior.",Department Scorecards; Buyer Targeting; Government Account Intelligence,10,8,medium,K1A 0S5 | K1A 0S5 | K1A 0S5 | K1A 0S5 | K1A 0S5 | K1A 0S5 | K1A 0S5 | K1A 0S5 | K1A 0S5 | K1A 0S5
all_canadabuys_contract_history_2023_06_01_onwards.csv,contractingEntityAddressProvince-entiteContractanteAdresseProvince-eng,text,35.6,Buyer Intelligence,"Supports department profiles, buyer segmentation, and procurement behavior.",Department Scorecards; Buyer Targeting; Government Account Intelligence,10,8,medium,Quebec | Quebec | Quebec | Quebec | Quebec | Quebec | Quebec | Quebec | Quebec | Quebec
all_canadabuys_contract_history_2023_06_01_onwards.csv,contractingEntityAddressProvince-entiteContractanteAdresseProvince-fra,text,35.6,Buyer Intelligence,"Supports department profiles, buyer segmentation, and procurement behavior.",Department Scorecards; Buyer Targeting; Government Account Intelligence,10,8,medium,Québec | Québec | Québec | Québec | Québec | Québec | Québec | Québec | Québec | Québec
all_canadabuys_contract_history_2023_06_01_onwards.csv,unspsc,text,35.6,Category Market Intelligence,Classifies what government buys and which sectors are active.,Category Market Reports; Industry Demand Tracker; Supplier Segment Intelligence,10,8,medium,*10100000 | *10101900 | *10120000 *10121500 | *10131600 | *10150000 | *10150000 | *10150000 *11121610 *30161702 *30161707 *30161710 *30161719 *30180000 *47000000 *72102902 *72102903 *72151200 *72152300 *72152600 *73152108 ... | *10150000 *11121610 *30161702 *30161707 *30161710 *30161719 *30180000 *47000000 *72102902 *72102903 *72151200 *72152300 *72152600 *73152108 ... | *10150000 *11121610 *30161702 *30161707 *30161710 *30161719 *30180000 *47000000 *72102902 *72102903 *72151200 *72152300 *72152600 *73152108 ... | *10151700 *43202219 *43202220 *43202221 *72151200
all_canadabuys_contract_history_2023_06_01_onwards.csv,unspscDescription-eng,text,35.6,Category Market Intelligence,Classifies what government buys and which sectors are active.,Category Market Reports; Industry Demand Tracker; Supplier Segment Intelligence,10,8,medium,*Live animals | *Insects | *Animal feed *Livestock feed | *Animal containment | *Seeds and bulbs and seedlings and cuttings | *Seeds and bulbs and seedlings and cuttings | *Seeds and bulbs and seedlings and cuttings *Hardwoods *Wood flooring *Vinyl flooring *Laminate flooring *Carpet or rug underlays *Plumbing ... | *Seeds and bulbs and seedlings and cuttings *Hardwoods *Wood flooring *Vinyl flooring *Laminate flooring *Carpet or rug underlays *Plumbing ... | *Seeds and bulbs and seedlings and cuttings *Hardwoods *Wood flooring *Vinyl flooring *Laminate flooring *Carpet or rug underlays *Plumbing ... | *Grass and forage seeds and seedlings *Automotive heating ventilation air conditioning HVAC control head assembly *Automotive heating ventil...
all_canadabuys_contract_history_2023_06_01_onwards.csv,unspscDescription-fra,text,35.6,Category Market Intelligence,Classifies what government buys and which sectors are active.,Category Market Reports; Industry Demand Tracker; Supplier Segment Intelligence,10,8,medium,"*Animaux vivants | *Insectes | *Nourriture pour animaux *Nourriture pour bétail | *Confinements pour animaux | *Semences, bulbes, semis et boutures | *Semences, bulbes, semis et boutures | *Semences, bulbes, semis et boutures *Bois dur - bois franc *Plancher en bois *Revêtement de sol en vinyle *Plancher laminé *Tapis ou thibau... | *Semences, bulbes, semis et boutures *Bois dur - bois franc *Plancher en bois *Revêtement de sol en vinyle *Plancher laminé *Tapis ou thibau... | *Semences, bulbes, semis et boutures *Bois dur - bois franc *Plancher en bois *Revêtement de sol en vinyle *Plancher laminé *Tapis ou thibau... | *Semences et semis pour gazon et fourrage *Ensemble de commande pour système de chauffage, ventilation et conditionnement d'air (CVCA) autom..."
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,endUserEntitiesAddress-adresseEntitesUtilisateurFinal-eng,text,100.0,Geographic Intelligence,"Supports regional analysis, supplier geography, and economic development products.",Regional Spend Reports; Supplier Geography Intelligence; Foreign Supplier Tracker,8,8,medium,"101 Colonel By Dr,Ottawa,Ontario,K1A0K2,Canada | 101 Colonel By Dr,Ottawa,Ontario,K1A0K2,Canada | 101 Colonel By Dr,Ottawa,Ontario,K1A0K2,Canada | 101 Colonel By Dr,Ottawa,Ontario,K1A0K2,Canada | 101 Colonel By Dr,Ottawa,Ontario,K1A0K2,Canada | 330 Sparks St,Ottawa,Ontario,K1A 0N5,Canada | 142 Prom. du Portage,Gatineau,Quebec,J8X 2K3,Canada | 101 Colonel By Dr,Ottawa,Ontario,K1A0K2,Canada | 101 Colonel By Dr,Ottawa,Ontario,K1A0K2,Canada | 101 Colonel By Dr,Ottawa,Ontario,K1A0K2,Canada"
all_canadabuys_contract_history_2023_06_01_onwards.csv,endUserEntitiesAddress-adresseEntitesUtilisateurFinal-eng,text,100.0,Geographic Intelligence,"Supports regional analysis, supplier geography, and economic development products.",Regional Spend Reports; Supplier Geography Intelligence; Foreign Supplier Tracker,8,8,medium,"340 LAURIER AVE W.,OTTAWA,Ontario,K1A0P9,Canada | 101 COLONEL BY DR.,OTTAWA,Ontario,K1A0K2,Canada | 101 COLONEL BY DR.,OTTAWA,Ontario,K1A0K2,Canada | BATISSE 53<br>2459 ROUTE DE LA BRAVOURE,QUEBEC,Quebec,G3J1X5,Canada | 100 RUE DU LANDAIS,BLAINVILLE,Quebec,J7C5C9,Canada | BLDG 29 RECEIVING<br>3701 CARLING AVE,OTTAWA,Ontario,K1A0Z4,Canada | 165 De l'Hotel de Ville,GATINEAU,Quebec,K1A0J2,Canada | JOHN CABOT BLDG<br>10 BARTERS HILL P.O.BOX 4600,ST JOHNS,Newfoundland and Labrador,A1C5T2,Canada / JOHN CABOT BLDG<br>10 BARTERS HILL P.O.BO... | 3RD FLOOR<br>200 ELGIN STREET,OTTAWA,Ontario,K2P1L5,Canada | INTEGRATED TECHNICAL SERVICES<br>200 KENT ST STN. 7W060,OTTAWA,Ontario,K1A0E6,Canada"
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,endUserEntitiesAddress-adresseEntitesUtilisateurFinal-eng,text,100.0,Geographic Intelligence,"Supports regional analysis, supplier geography, and economic development products.",Regional Spend Reports; Supplier Geography Intelligence; Foreign Supplier Tracker,8,8,medium,"PORTAGE III 11C1<br>11 LAURIER ST,GATINEAU,Quebec,K1A0S5,Canada | PORTAGE III 11C1<br>11 LAURIER ST,GATINEAU,Quebec,K1A0S5,Canada | PORTAGE III 11C1<br>11 LAURIER ST,GATINEAU,Quebec,K1A0S5,Canada | PORTAGE III 11C1<br>11 LAURIER ST,GATINEAU,Quebec,K1A0S5,Canada | PORTAGE III 11C1<br>11 LAURIER ST,GATINEAU,Quebec,K1A0S5,Canada | PORTAGE III 11C1<br>11 LAURIER ST,GATINEAU,Quebec,K1A0S5,Canada | PORTAGE III 11C1<br>11 LAURIER ST,GATINEAU,Quebec,K1A0S5,Canada | PORTAGE III 11C1<br>11 LAURIER ST,GATINEAU,Quebec,K1A0S5,Canada | PORTAGE III 11C1<br>11 LAURIER ST,GATINEAU,Quebec,K1A0S5,Canada | PORTAGE III 11C1<br>11 LAURIER ST,GATINEAU,Quebec,K1A0S5,Canada"
all_canadabuys_tender_notices_2022_08_08_onwards.csv,endUserEntitiesAddress-adresseEntitesUtilisateurFinal-eng,text,95.3,Geographic Intelligence,"Supports regional analysis, supplier geography, and economic development products.",Regional Spend Reports; Supplier Geography Intelligence; Foreign Supplier Tracker,8,8,medium,"90 Metcalfe Street,Ottawa,Ontario,K0A 0C3,Canada | 90 Metcalfe Street,Ottawa,Ontario,K0A 0C3,Canada | 90 Metcalfe Street,Ottawa,Ontario,K0A 0C3,Canada | 90 Metcalfe Street,Ottawa,Ontario,K0A 0C3,Canada | 90 Metcalfe Street,Ottawa,Ontario,K0A 0C3,Canada | 90 Metcalfe Street,Ottawa,Ontario,K0A 0C3,Canada | 90 Metcalfe Street,Ottawa,Ontario,K0A 0C3,Canada | 90 Metcalfe Street,Ottawa,Ontario,K0A 0C3,Canada | 90 Metcalfe Street,Ottawa,Ontario,K0A 0C3,Canada | 90 Metcalfe Street,Ottawa,Ontario,K0A 0C3,Canada"
archived_2009_2022_legacy_tender_notices.csv,endUserEntitiesAddress-adresseEntitesUtilisateurFinal-eng,text,99.9,Geographic Intelligence,"Supports regional analysis, supplier geography, and economic development products.",Regional Spend Reports; Supplier Geography Intelligence; Foreign Supplier Tracker,8,8,medium,"200 Kent St, Station 13E228,Ottawa,Ontario,K1A 0E6,Canada | 30 Victoria Street,Gatineau,Quebec,J8X 0B3,Canada | 200 Kent St, Station 13E228,Ottawa,Ontario,K1A 0E6,Canada | 1341 Baseline Road,Ottawa,Ontario,K1A0C5,Canada | 11 Laurier St, Phase III, Place du Portage,Gatineau,Quebec,K1A 0S5,Canada | Constitution Square, 19th Floor, 350 Albert Street,Ottawa,Ontario,K1A 0K3,Canada | Constitution Square, 19th Floor, 350 Albert Street,Ottawa,Ontario,K1A 0K3,Canada | 73 Leikin Dr,Ottawa,Ontario,K1AOR2,Canada | 73 Leikin Dr,Ottawa,Ontario,K1AOR2,Canada | 11 Laurier St, Phase III, Place du Portage,Gatineau,Quebec,K1A 0S5,Canada"
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,endUserEntitiesAddress-adresseEntitesUtilisateurFinal-fra,text,100.0,Geographic Intelligence,"Supports regional analysis, supplier geography, and economic development products.",Regional Spend Reports; Supplier Geography Intelligence; Foreign Supplier Tracker,8,8,medium,"101, promenade Colonel By,Ottawa,Ontario,K1A0K2,Canada | 101, promenade Colonel By,Ottawa,Ontario,K1A0K2,Canada | 101, promenade Colonel By,Ottawa,Ontario,K1A0K2,Canada | 101, promenade Colonel By,Ottawa,Ontario,K1A0K2,Canada | 101, promenade Colonel By,Ottawa,Ontario,K1A0K2,Canada | 330, rue Sparks,Ottawa,Ontario,K1A 0N5,Canada | 142, promenade du Portage,Gatineau,Québec,J8X 2K3,Canada | 101, promenade Colonel By,Ottawa,Ontario,K1A0K2,Canada | 101, promenade Colonel By,Ottawa,Ontario,K1A0K2,Canada | 101, promenade Colonel By,Ottawa,Ontario,K1A0K2,Canada"
