discovery_id,grounded_statement_id,notice_id,opportunity_title,source_file,source_statement,reason,suggested_context,status,created_at
PDISC-000174,GSTMT-000404,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_5.bin,19MX5326Q0043 for Anti-Climb bi-folding gates maintenance The Embassy of the United States of America invites you to submit a quote Anti-Climb bi-folding gates maintenance to be performed at the U.S.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000175,GSTMT-000406,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_5.bin,No quotes will be accepted after this time.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000176,GSTMT-000407,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_5.bin,"In order for a quote to be considered, you must also complete and submit the following:",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000177,GSTMT-000414,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_6.bin,CONTRACT ID CODE PAGE OF PAGES AMENDMENT OF SOLICITATION/MODIFICATION OF CONTRACT 1 2 2.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000178,GSTMT-000416,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_6.bin,AMENDMENT OF SOLICITATION NUMBER AMERICAN EMBASSY MEXICO 19MX5326Q0043 PASEO DE LA REFORMA 305 ATTN:,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000179,GSTMT-000417,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_6.bin,THIS ITEM ONLY APPLIES TO AMENDMENTS OF SOLICITATIONS The above numbered solicitation is amended as set forth in Item 14.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000180,GSTMT-000419,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_6.bin,"1 (a) By completing items 8 and 15, and returning copies of the amendment;",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000181,GSTMT-000420,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_6.bin,(b) By acknowledging receipt of this amendment on each copy of the offer submitted;,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000182,GSTMT-000421,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_6.bin,or (c) By separate letter or electronic communication which includes a reference to the solicitation and amendment numbers.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000183,GSTMT-000422,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_1.bin,• Are you able to provide photos of the installation area?,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000184,GSTMT-000424,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_1.bin,• Could you please clarify the required size?,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000185,GSTMT-000429,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_1.bin,Can the government provide the official engineering or architectural drawings/schematics for these structures?,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000186,GSTMT-000430,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_1.bin,"Can you clarify if the government requires a poured-in-place concrete footing below grade for surface mounting, or if a direct-bury method is anticipated?",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000187,GSTMT-000431,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_1.bin,"If concrete footings are required, please provide the minimum depth and PSI requirements.",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000188,GSTMT-000432,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_1.bin,The government requires everything specified and the government will be installing the canopy.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000189,GSTMT-000433,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_2.bin,"All structural shapes shall be cold formed hss astm a500 grade c, unless otherwise noted, typical mechanical properties for hss products:",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000190,GSTMT-000434,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_2.bin,All plate products shall comply with astm a572 grade 50.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000191,GSTMT-000435,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_2.bin,All steel tubing shall be triple coated for rust protection using the in-line electroplating Coat process.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000192,GSTMT-000436,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_2.bin,Tubing shall be internally coated with zinc and organic coatings to prevent corrosion As manufactured by allied tube & conduit.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000193,GSTMT-000437,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_2.bin,"Structural steel shall be detailed, fabricated and erected in accordance with a.i.s.c.",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000194,GSTMT-000439,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_3.bin,"quotes are being requested, and a written solicitation will not be issued.",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000195,GSTMT-000444,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_3.bin,"If you cannot quote all items requested in this RFQ, please submit quote on what you can provide, as it may be considered if government determines best for the government, however it's the government's intent to award to a vendor who can provide all that is requested.",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000196,GSTMT-000451,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_2.bin,"This information shall not be construed as an endorsement by the Government or its employee(s) of the contractor for advertising purposes or in a manner that implies the contractor, its products, or services, are approved, endorsed, or considered by the Government to be superior to other products or services.",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000197,GSTMT-000454,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_3.bin,CONTRACT ID CODE PAGE OF PAGES AMENDMENT OF SOLICITATION/MODIFICATION OF CONTRACT 1 2 2.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000198,GSTMT-000456,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_3.bin,AMENDMENT OF SOLICITATION NUMBER (X) 140P4326R0013 9B.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000199,GSTMT-000457,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_3.bin,THIS ITEM ONLY APPLIES TO AMENDMENTS OF SOLICITATIONS The above numbered solicitation is amended as set forth in Item 14.The hour and date specified for receipt of Offers is extended.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000200,GSTMT-000459,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_3.bin,"(a) By completing items 8 and 15, and returning 1 copies of the amendment;",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000201,GSTMT-000460,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_3.bin,(b) By acknowledging receipt of this amendment on each copy of the offer submitted;,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000202,GSTMT-000461,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_3.bin,or (c) By separate letter or electronic communication which includes a reference to the solicitation and amendment numbers.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000203,GSTMT-000464,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_6.bin,(Include area code) (NO COLLECT CALLS) INFORMATION CALL Samuel McKenzie 0000000000 SOLICITATION NOTE:,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000204,GSTMT-000465,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_6.bin,"THE GOVERNMENT REQUIRES PERFORMANCE OF THE WORK DESCRIBED IN THESE DOCUMENTS (Title, identifying number, date) The National Park Service, Northeast Region, New England Major Acquisition Buying Office, is issuing this Request for Proposal (RFP) for a construction requirement at George Washington Birthplace National Monument at Colonial Beach, Virginia.",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000205,GSTMT-000468,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_8.bin,Pre-Proposal Clarifications DRAWING(S):,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000206,GSTMT-000478,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_1.bin,ORNL is reques*ng a quote for the same or domes*c equivalent of an EcoStruxure Panel Server Advanced (EnerlinX Series).,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000207,GSTMT-000479,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_1.bin,Please provide the following documents in response to this proposal:,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000208,GSTMT-000483,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_1.bin,Provide a completed and signed copy of the following aNached documents:,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000209,GSTMT-000490,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_3.bin,"If the items are Trigger List items, provide the following information:",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000210,GSTMT-000491,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_4.bin,"In the event of a conflict between the version or date of a clause set forth in this document and the version or date of a clause set forth in the identified Terms and Condition, the version or date of the clauses set forth in this document shall take precedence.",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000211,GSTMT-000492,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_4.bin,"This document includes clauses that flow-down ORNL’s mandatory US Government regulatory and customer obligations as defined in its contract with DOE to manage and operate Oak Ridge National Laboratory, Contract No.",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000212,GSTMT-000493,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_4.bin,"To the extent that any clause included in this document is inapplicable to the performance of this contract, the parties shall consider such clauses to be self-deleting and shall not impose any obligations upon the Seller.",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000213,GSTMT-000494,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_4.bin,“Government” shall mean Company and/or Government;,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000214,GSTMT-000496,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_5.bin,"DEFINITIONS Unless otherwise indicated, the following terms shall have the meanings below:",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000215,GSTMT-000497,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_5.bin,(a) Government means the United States of America and includes the U.S.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000216,GSTMT-000498,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_5.bin,"(d) Agreement means Purchase Order, Subcontract, Price Agreement or any supplement and/or modification thereof.",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000217,GSTMT-000499,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_5.bin,"RESOLUTION OF DISPUTES The parties agree that substantive issues presented for mediation, arbitration, dispute, claim, litigation, or other effort at resolution shall be determined in accordance with Federal law.",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000218,GSTMT-000500,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_5.bin,"To the extent there is no Federal law, Tennessee state law shall apply.",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000219,GSTMT-000502,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_5.bin,2.1 ORDER OF PRECEDENCE Any inconsistencies between sections of the Agreement shall be resolved in accor,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000220,GSTMT-000503,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_1.bin,Tony Benson tony.d.benson.civ@us.navy.mil ONLY THE FOLLOWING LIST OF CONTRACTORS MAY SUBMIT A PROPOSAL FOR THIS PROJECT:,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000221,GSTMT-000504,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_1.bin,25-0011 GENERAL REQUIREMENTS NAVFAC Solicitation No.:,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000222,GSTMT-000505,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_1.bin,Use the attached pricing sheet with your proposal.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000223,GSTMT-000508,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_3.bin,"25-0011 BASIS OF DESIGN Final Submittal UNCLASSIFIED//FOR OFFICIAL USE ONLY Repairs BEQ HP135 MBF Architects, P.A.",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000224,GSTMT-000510,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_4.bin,"ACM REMAINS, ADDL SAMPLING, ACM INCLUDES:",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000225,GSTMT-000511,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_4.bin,"ACM REMAINS, ADDL SAMPLING AND CONFIRMATIONS, ACM INCLUDES:",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000226,GSTMT-000512,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_4.bin,FLOOR TILE MASTIC LIGHT FIXTURE HEAT SHIELDS ROOFING SEALANTS FEB06 MATRIX ACM IDENTIFIED INCLUDES:,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000227,GSTMT-000516,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_5.bin,FC 1-300-09N Navy & Marine Corps Design Requirements UFC 1-200-01 DoD Building Code UFC 3-120-01 Design:,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000228,GSTMT-000517,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_5.bin,Sign Standards UFC 3-120-10 Interior Design UFC 3-190-06 Protective Coatings and Paints INTERIOR BASIS OF DESIGN This Basis of Design Narrative outlines the proposed Structural Interior Design requirements for Repairs to BEQ H,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000229,GSTMT-000518,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_7.bin,30 JUNE 2004 APPENDIX D BUILDING INFORMATION CHECKLIST Use Appendix D as a checklist of required information to be entered into the real property database.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000230,GSTMT-000519,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_7.bin,Provide this information for each Real Property Facility listed on the DD Form 1354 in a format that allows easy data entry into the real property system.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000231,GSTMT-000520,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_7.bin,"Normally this information is provided by the A/E electronically, often in XML format or GIS compatible format.",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000232,GSTMT-000526,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_9.bin,"ECS Southeast, LLC (ECS) is pleased to provide MBF Architects PA with the results of the above referenced Asbestos and Lead-Paint Survey performed for the Repair BEQ HP135 project located at Marine Corps Base Camp Lejeune in Jacksonville, North Carolina.",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000233,GSTMT-000530,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_9.bin,ECS appreciates this opportunity to provide MBF Architects PA with our services.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000234,GSTMT-000538,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,Transportation shall be Contractor provided (but contractor provided must be no cost to NARA).,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000235,GSTMT-000561,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_8.bin,"Massachusetts Counties of Essex, Middlesex, Norfolk, Plymouth and Suffolk ____________________________________________________________________________________ **Fringe Benefits Required Follow the Occupational Listing** OCCUPATION CODE - TITLE FOOTNOTE RATE 01000 -",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000236,GSTMT-000566,a3e0948c660849a5815153897d456f7d,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),a3e0948c660849a5815153897d456f7d_2.bin,"DEFINITIONS Unless otherwise indicated, the following terms shall have the meanings below:",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000237,GSTMT-000567,a3e0948c660849a5815153897d456f7d,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),a3e0948c660849a5815153897d456f7d_2.bin,(a) Government means the United States of America and includes the U.S.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000238,GSTMT-000568,a3e0948c660849a5815153897d456f7d,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),a3e0948c660849a5815153897d456f7d_2.bin,"(d) Agreement means Purchase Order, Subcontract, Price Agreement or any supplement and/or modification thereof.",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000239,GSTMT-000569,a3e0948c660849a5815153897d456f7d,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),a3e0948c660849a5815153897d456f7d_2.bin,"RESOLUTION OF DISPUTES The parties agree that substantive issues presented for mediation, arbitration, dispute, claim, litigation, or other effort at resolution shall be determined in accordance with Federal law.",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000240,GSTMT-000570,a3e0948c660849a5815153897d456f7d,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),a3e0948c660849a5815153897d456f7d_2.bin,"To the extent there is no Federal law, Tennessee state law shall apply.",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000241,GSTMT-000572,a3e0948c660849a5815153897d456f7d,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),a3e0948c660849a5815153897d456f7d_2.bin,2.1 ORDER OF PRECEDENCE Any inconsistencies between sections of the Agreement shall be resolved in accor,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000242,GSTMT-000580,a3e0948c660849a5815153897d456f7d,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),a3e0948c660849a5815153897d456f7d_3.bin,ORNL is reques*ng a quote for the same or domes*c equivalent of an EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway).,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000243,GSTMT-000581,a3e0948c660849a5815153897d456f7d,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),a3e0948c660849a5815153897d456f7d_3.bin,Please provide the following documents in response to this proposal:,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000244,GSTMT-000585,a3e0948c660849a5815153897d456f7d,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),a3e0948c660849a5815153897d456f7d_3.bin,Provide a completed and signed copy of the following aPached documents:,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000245,GSTMT-000588,a3e0948c660849a5815153897d456f7d,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),a3e0948c660849a5815153897d456f7d_4.bin,"If the items are Trigger List items, provide the following information:",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000246,GSTMT-000589,a3e0948c660849a5815153897d456f7d,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),a3e0948c660849a5815153897d456f7d_5.bin,"In the event of a conflict between the version or date of a clause set forth in this document and the version or date of a clause set forth in the identified Terms and Condition, the version or date of the clauses set forth in this document shall take precedence.",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000247,GSTMT-000590,a3e0948c660849a5815153897d456f7d,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),a3e0948c660849a5815153897d456f7d_5.bin,"This document includes clauses that flow-down ORNL’s mandatory US Government regulatory and customer obligations as defined in its contract with DOE to manage and operate Oak Ridge National Laboratory, Contract No.",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000248,GSTMT-000591,a3e0948c660849a5815153897d456f7d,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),a3e0948c660849a5815153897d456f7d_5.bin,"To the extent that any clause included in this document is inapplicable to the performance of this contract, the parties shall consider such clauses to be self-deleting and shall not impose any obligations upon the Seller.",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000249,GSTMT-000592,a3e0948c660849a5815153897d456f7d,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),a3e0948c660849a5815153897d456f7d_5.bin,“Government” shall mean Company and/or Government;,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000250,GSTMT-000594,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_1.bin,CONTRACT ID CODE PAGE OF PAGES AMENDMENT OF SOLICITATION/MODIFICATION OF CONTRACT 1 2 2.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000251,GSTMT-000596,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_1.bin,AMENDMENT OF SOLICITATION NUMBER (X) 1605AE-26-Q-00005 9B.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000252,GSTMT-000597,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_1.bin,THIS ITEM ONLY APPLIES TO AMENDMENTS OF SOLICITATIONS The above numbered solicitation is amended as set forth in Item 14.The hour and date specified for receipt of Offers is extended.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000253,GSTMT-000599,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_1.bin,"(a) By completing items 8 and 15, and returning copies of the amendment;",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000254,GSTMT-000600,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_1.bin,(b) By acknowledging receipt of this amendment on each copy of the offer submitted;,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000255,GSTMT-000601,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_1.bin,or (c) By separate letter or electronic communication which includes a reference to the solicitation and amendment numbers.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000256,GSTMT-000602,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_2.bin,"If yes, could you please provide us with their award number or even if the customer bought similar services in the past Response:",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000257,GSTMT-000603,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_2.bin,Is a site visit mandatory or a requirement for proposal submission or award consideration.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000258,GSTMT-000604,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_2.bin,"No, attendance at the site visit is optional and is not a requirement for proposal submission or award consideration.",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
